created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Mar 28 13:38:30 +0000 2024;1,77E+18;Terrible noticia la partida de Carlos Tunnermann uno de las grandes figuras de estudio de la educación superior latinoamericana En 2000 prologó mi libro sobre educación comparada y mantuvimos contacto. Las ciencias sociales pierde uno de sus pilares en educación crítica @_CLACSO https://t.co/Rgeynn6jJ8;0;0;0;2;es;230275988;1,77E+18;Luis_Bonilla_M;https://twitter.com/Luis_Bonilla_M/status/1773343914247741862
Thu Mar 28 13:38:22 +0000 2024;1,77E+18;@AbdiKabayan @realfedinuril @KPU_ID @bawaslu_RI Tolong dek, kalau komen sesuai konteks🙏. Kebodohan jangan dipertontonkan. Disni lagi gak bahas hasil pilpres yg katanya dimenangkan oleh silent majority atau sebaiknya kamu tetap silent aja🫣;0;1;0;5;in;1,46E+18;1,77E+18;Ithochan;https://twitter.com/Ithochan/status/1773343880668131786
Thu Mar 28 13:37:37 +0000 2024;1,77E+18;@aniesbaswedan @nksthi abah, pilpres 2029 nyalon lg ya plss;0;0;0;0;in;1,56E+18;1,77E+18;_ailac;https://twitter.com/_ailac/status/1773343688594170324
Thu Mar 28 13:37:08 +0000 2024;1,77E+18;Saber estar a solas y sin  obligaciones es ,#aburrimiento u #oportunidad para el pensamiento creativo?;0;0;0;0;es;4236884673;1,77E+18;PilaraRo321;https://twitter.com/PilaraRo321/status/1773343567219482811
Thu Mar 28 13:36:50 +0000 2024;1,77E+18;Smoga Mentri Sri Mulyani &amp  Risma bs dihadirkn sbagai saksi dlm sidang MK  Menteri Keuangn Sri Mulyani dharapkn bs brsaksi soal penggunaan anggarn negara   Smentara, Mensos Tri Rismaharini nantinya dharapkn bs mngungkp sputar penyaluran Bansos slama masa kampanye Pilpres 2024 ! https://t.co/cqfvWBGttu;0;1;3;19;in;1,41E+18;1,77E+18;BradHarizz;https://twitter.com/BradHarizz/status/1773343492896346589
Thu Mar 28 13:35:49 +0000 2024;1,77E+18;@detikcom Sejak diucapkannya putusan MK itu sudah menuai protes dan kritik dari masyarakat koq. Koq KPU ngomongnya gitu, awam kaya yang ngga tau peraturan pilpres aja. Jujur saja.;0;0;0;0;in;4738020572;1,77E+18;LukPrabowo;https://twitter.com/LukPrabowo/status/1773343236561445235
Thu Mar 28 13:33:46 +0000 2024;1,77E+18;@RealBarone Vc é um dos pilares dos Paralamas! Um baterista incrível! Uma  pessoa sensacional! Vida longa para Os Paralamas do Sucesso!!! 🤩🤩🤩;0;0;0;0;pt;1,48E+18;1,77E+18;maumg077_;https://twitter.com/maumg077_/status/1773342721920434389
Thu Mar 28 13:33:13 +0000 2024;1,77E+18;gk beres2 ni urusan pilpres;0;0;0;1;in;8,83E+17;1,77E+18;cdouxme;https://twitter.com/cdouxme/status/1773342583076405317
Thu Mar 28 13:32:32 +0000 2024;1,77E+18;@Aryprasetyo85 saya tidak tertarik dg sidang pilpres di MK, tidak layak ada sidang krn pemilu 2024 adalah PEMILU YG TERBAIK, sangat jujur, adil, demokratis, transparan dimana tiap org bisa cek foto form C unt dicocokkan dg foto miliknya masing2, shg tidak;0;1;0;0;in;3248886918;1,77E+18;wrahardian2;https://twitter.com/wrahardian2/status/1773342409830649971
Thu Mar 28 13:32:06 +0000 2024;1,77E+18;@Lembayung071 @ganjarpranowo ini memang pilpres paling culas &amp  bobrok.;0;0;0;0;in;1,73E+18;1,77E+18;Gunalo5252621;https://twitter.com/Gunalo5252621/status/1773342301881831428
Thu Mar 28 13:32:06 +0000 2024;1,77E+18;Que bonito es cuando consigues una pareja que se convierte en tu equipo de superación, donde ambos son pilares y buscan crecer. Y no tiene que ser para toda la vida, simplemente que sea un momento bonito para ambos y vayan luchando por lo que quieren.;0;0;0;1;es;133899387;1,77E+18;FrankRM_13;https://twitter.com/FrankRM_13/status/1773342300975870308
Thu Mar 28 13:32:00 +0000 2024;1,77E+18;@Andara_Mara Yang seperti ini Indonesia berjibun para penguasa tambang ilegal, kemarin gelontoran l dana saat pilpres ke pilpres dan pilek group 02 amat sangat pasti ber M M M M;0;0;0;0;in;1,10E+18;1,77E+18;G336387;https://twitter.com/G336387/status/1773342275717697804
Thu Mar 28 13:31:58 +0000 2024;1,77E+18;"“Sikap Ketua Umum DPP PKB Gus Imin sangat jelas untuk fokus mengawal sengketa Pilpres di MK. Sikap ini diikuti oleh seluruh jajaran pengurus dan kader PKB untuk bersama mengawal gugatan AMIN di MK, ujar Sekretaris Dewan Syuro DPP PKB KH Saifullah Ma'shum.""";0;1;1;2;in;748953283;1,77E+18;DPP_PKB;https://twitter.com/DPP_PKB/status/1773342269996724415
Thu Mar 28 13:30:47 +0000 2024;1,77E+18;Estos días de descanso puedes dedicarlos a la lectura 📗. En @FPilares te recomendamos esta obra que recopila los #fundamentos y #aplicaciones del modelo #AICP. Porque otra forma de cuidar es posible. 🛒Haz aquí tu pedido: https://t.co/wjwHqJRAmr https://t.co/OHHqGRO50Z;0;0;0;0;es;289236741;1,77E+18;FPilares;https://twitter.com/FPilares/status/1773341970036883720
Thu Mar 28 13:30:44 +0000 2024;1,77E+18;@MohammadKhafid3 HOAX Lhu... PBB. urus perang Rusia dan Ukrania, serta Israel dan Palestina saja tidak bisa, mau ikut campur Pilpres di Indonesia. Ingat PBB. berhadapan dengan 96 jt. lebih pemilih Prabowo &amp  Gibran, sama saja berhadapan dengan Negara R;0;0;0;0;in;1,62E+18;1,77E+18;Darma296;https://twitter.com/Darma296/status/1773341959257526457
Thu Mar 28 13:30:42 +0000 2024;1,77E+18;@gilang_ahm31272 Buzzer Goblokkkk!!  Benar kata SBY, terlebih faktanya unggul telak 58%, dgn raihan suara spektakuler guna memuluskan raihan 1 putaran pilpres. 👍👍;0;0;0;1;in;954644996;1,77E+18;MauritsAlberth;https://twitter.com/MauritsAlberth/status/1773341949623144636
Thu Mar 28 13:30:37 +0000 2024;1,77E+18;@AegisVII @Meght17 Literal viste las dos peores partes, es como que mejora como el vino después del arco ese de los pilares.;0;0;0;0;es;1,56E+18;1,77E+18;YorhA_licia;https://twitter.com/YorhA_licia/status/1773341930073497650
Thu Mar 28 13:29:46 +0000 2024;1,77E+18;@JauharyFahmi12 @absvalueofx @tijabar Di tahun 2024 ini money politic still won. Akui ya nepotismenya karena faktor jokowi, jgn membutakan diri. mungkin kalau w/ gibran dan prabowo menggaungkan keberlanjutan gk bakal 90jt suara. Jd ada dampak ‘jokowi’;0;0;0;0;in;1,39E+18;1,77E+18;purplelilyodv;https://twitter.com/purplelilyodv/status/1773341712959647867
Thu Mar 28 13:29:45 +0000 2024;1,77E+18;Dia yg ngerahkan bajer nya buat serang jokowi dan busukan nm jokowi   Dia yg minjem duit 360 M buat pilpres   Dia yg kalah suara di tiap TPS dan nyungseb 16%  Ko skrg ingin korbankan 96 juta suara rakyat yg pilih 02 , ingin di nol kan   Lama2 jd kayak ODGJ si janggar;0;12;6;39;in;1,60E+18;1,77E+18;xquitavee;https://twitter.com/xquitavee/status/1773341711105757550
Thu Mar 28 13:29:25 +0000 2024;1,77E+18;@SmgMenfess2 dibicarain lah sama atasan, anw selagi gaji diatas umr stay aja, yang lagi nganggur pengen dapet kerja banyak nder...   bos bos besar akhir pilpres ini income nya lagi simpang siur dibidang proyek, tambang, maupun importir barang (keliatan dr;0;0;0;1;in;1,16E+18;1,77E+18;handokogl_;https://twitter.com/handokogl_/status/1773341624522719492
Thu Mar 28 13:29:08 +0000 2024;1,77E+18;Gugatan Pilpres 2024 di MK, Modal Asing Kabur Lagi Rp1,36 Triliun Pekan Ini https://t.co/hIpPmlqPVK;0;0;0;0;in;118646322;1,77E+18;Bisniscom;https://twitter.com/Bisniscom/status/1773341554855596202
Thu Mar 28 13:28:53 +0000 2024;1,77E+18;@yoeskenawas Kenapa tidak diberitahu ketika awal pilpres? 🤨;0;1;0;0;in;1,25E+18;1,77E+18;muldirun;https://twitter.com/muldirun/status/1773341494033719569
Thu Mar 28 13:28:20 +0000 2024;1,77E+18;Tim kuasa hukum Prabowo-Gibran menilai kubu 03 yang menggaungkan adanya pelanggaran secara terstruktur, sistematis, dan masif (TSM) gagal dibuktikan secara kuantitatif.  Hal itu disampaikan ketika membacakan petitum eksepsi dalam sidang sengketa Pilpres 2024, di Mahkamah… https://t.co/G94m1YoJsx;0;0;0;0;in;1,58E+18;1,77E+18;dekade_08;https://twitter.com/dekade_08/status/1773341355047350455
Thu Mar 28 13:28:04 +0000 2024;1,77E+18;#opinión 🤩  Cada proyecto es un viaje emocionante de autodescubrimiento. A lo largo de mis casi dos décadas de trayectoria, descubrí que el éxito como emprendedora se fundamenta en tres pilares esenciales: pasión, perseverancia y adaptabilidad.  https://t.co/xP6MuIRtMA https://t.co/qqhViqoioq;0;0;0;0;es;7,61E+17;1,77E+18;RevistaFocoPy;https://twitter.com/RevistaFocoPy/status/1773341284721189059
Thu Mar 28 13:27:56 +0000 2024;1,77E+18;@zy_zy_its_me Wkwkwkw aneh,, kalo mash kalah ajukan lagi pilpres ulang tanpa rakyat;0;0;0;0;in;1,75E+18;1,77E+18;lumayankamsheng;https://twitter.com/lumayankamsheng/status/1773341254736068906
Thu Mar 28 13:27:19 +0000 2024;1,77E+18;@SiaranBolaLive Mudahan seseru kayak pilpres😁😂;0;0;0;0;in;1,70E+18;1,77E+18;anonimman137997;https://twitter.com/anonimman137997/status/1773341096338244031
Thu Mar 28 13:27:12 +0000 2024;1,77E+18;Tim Hukum Prabowo-Gibran, Otto Hasibuan mengatakan gugatan sengketa Pilpres 2024 oleh kubu Anies-Muhaimin dan Ganjar-Mahfud MD merupakan sebuah kemunduran. Otto menyebut permohonan tersebut berpotensi melanggar norma konstitusi.  Download #MetroTVXtend sekarang di Play Store dan… https://t.co/UErWMlvclc;0;6;0;1;in;57261519;1,77E+18;Metro_TV;https://twitter.com/Metro_TV/status/1773341068244947026
Thu Mar 28 13:26:29 +0000 2024;1,77E+18;Só de pensar que perdi o show do XANDY DE PILARES  de GRAÇA ontem por causa da mordida daquele cachorro fudido me da um ódio;0;1;0;0;pt;1,30E+18;1,77E+18;1903_lice;https://twitter.com/1903_lice/status/1773340888673947731
Thu Mar 28 13:25:50 +0000 2024;1,77E+18;#28Mar || La Constitución de los Estados Unidos de Venezuela fue aprobada el 28 de marzo de 1864 y ratificada por la Asamblea Constituyente de la Federación. Este documento es ampliamente reconocido como uno de los pilares fundamentales del sistema político venezolano. https://t.co/jERL9PANIg;0;0;1;2;es;1,48E+18;1,77E+18;REDI_llanos03;https://twitter.com/REDI_llanos03/status/1773340725133902027
Thu Mar 28 13:25:34 +0000 2024;1,77E+18;Os três pilares da humanidade: Dinheiro, Guarda-Chuva e Comida  ~Luma;1;0;0;2;pt;1,34E+18;1,77E+18;1Relaxyy;https://twitter.com/1Relaxyy/status/1773340658868035680
Thu Mar 28 13:25:31 +0000 2024;1,77E+18;@fortisfortuna_9 @dhemit_is_back @prabowo @gibran_tweet Jangankan 90jt 150jutapun klo terbukti ada pelanggaran TSM auto bs dianulir  Pilpres Bolivia, Kenya, jd contoh Pemenang unggul 12% dari rivalnya Akhirnya dianulir dan digelar pilpres ulang krn terbuk;0;0;0;0;in;545264533;1,77E+18;WAHYU_UNIFORM;https://twitter.com/WAHYU_UNIFORM/status/1773340643370119316
Thu Mar 28 13:24:43 +0000 2024;1,77E+18;@EB195 @Sprinterfactory Eu sei! Estão sob um golpe de estado de milico lambe botas! Mas ainda assim! Imperialismo tem que ser combatido até que os pilares que o sustenta caiam um por um! Derrubar sanções, dolarização e mídia hegemônia é um bom co;0;0;0;0;pt;1,07E+18;1,77E+18;Elittle07195740;https://twitter.com/Elittle07195740/status/1773340442240634960
Thu Mar 28 13:24:22 +0000 2024;1,77E+18;@aceeelcantik Kdd salahnya menggugat prabowo menggugat mulai 2014 cel 🤣  Ini pilpres lain pertandingan sepak bola misal ada yang culas yang klo kalah msih kawa besasahan poin dan msih ada tahun berikutnya... Di sepakbola kthuan culas gin bisa di degrad;0;0;0;1;in;1145833291;1,77E+18;meteorkebun;https://twitter.com/meteorkebun/status/1773340356471316716
Thu Mar 28 13:24:10 +0000 2024;1,77E+18;@davidsantosvlog Los dos pilares de la España franquista. ¿A quién no le va a gustar?;0;0;0;0;es;95639089;1,77E+18;MalarkeyXRZ;https://twitter.com/MalarkeyXRZ/status/1773340306584260769
Thu Mar 28 13:23:21 +0000 2024;1,77E+18;Hoje é aniversário do Denilson, rei Zulu! Jogou pelo Flu mais de 400 partidas entre 1964 e 1973, sendo Um dos pilares do time campeão brasileiro em 1970,  campeão carioca em 1964, 1969, 1971 e 1973, entre outros diversos títulos, além de servir a Seleção Brasileira na Copa de 66. https://t.co/x3mlgFfcbN;0;0;1;5;pt;1,45E+18;1,77E+18;RTricolor1902;https://twitter.com/RTricolor1902/status/1773340100551733581
Thu Mar 28 13:22:37 +0000 2024;1,77E+18;Memalingkan fokus pada sidang gugatan kecurangan hasil pilpres  Jangan lengah, jangan lalai. Kecurangan pilpres, sama bahayanya dengan kasus korupsi bahkan lebih bahaya;0;0;1;2;in;1,13E+18;1,77E+18;dp_koesmirah;https://twitter.com/dp_koesmirah/status/1773339914999857283
Thu Mar 28 13:22:18 +0000 2024;1,77E+18;@RaphyWendy tesao tristeza e arte os tres pilares do artista alias qual facul tu ta fazendo hodrus;0;1;0;1;pt;1,67E+18;1,77E+18;kyotingoingback;https://twitter.com/kyotingoingback/status/1773339835631120567
Thu Mar 28 13:21:39 +0000 2024;1,77E+18;@Melihat_Indo @mohmahfudmd ini sdh terlalu larut dalam kepedihan politik/kekuasaan hingga kapasitas intelektualnya jadi ngawur terbawa emosi. Kalah pilpres malah salahkan pemerintah, kpu, bawaslu dan MK pun seperti dia ragukan. Boss-mu strategi politiknya;0;0;0;0;in;60499764;1,77E+18;hendriamin;https://twitter.com/hendriamin/status/1773339672195821900
Thu Mar 28 13:21:24 +0000 2024;1,77E+18;10 anos atrás, Romero chegava num Corinthians que tinha Fábio Santos como um dos pilares remanescentes do título mundial de 2012  Ontem foi assim que eles se encontraram depois do amistoso entre Corinthians e Londrina… 🥹♥️ https://t.co/u1gK6UlgJq;11;7;12;370;pt;2706750278;1,77E+18;Lucas_Faraldo;https://twitter.com/Lucas_Faraldo/status/1773339609302220859
Thu Mar 28 13:21:03 +0000 2024;1,77E+18;Nama Presiden Joko Widodo disebut beberapa kali dalam sidang perdana sengketa atau Perselisihan Hasil Pemilihan Umum (PHPU) Pilpres 2024 yang digelar Mahkamah Konstitusi, Rabu (27/3/2024).  Dalam sidang itu, Tim Hukum Nasional Anies-Muhaimin (AMIN), Bambang Widjojanto, menyebut… https://t.co/tMujHLeF7w;1;3;2;15;in;1,16E+18;1,77E+18;NarasiNewsroom;https://twitter.com/NarasiNewsroom/status/1773339519284343290
Thu Mar 28 13:20:52 +0000 2024;1,77E+18;Tim kuasa hukum Prabowo-Gibran sangkal tuduhan gugatan sengketa Pilpres di MK.  📸: ANTARA FOTO/Aditya Pradana.  Lihat selengkapnya:  https://t.co/GPO7Ul8NQr https://t.co/HGKOW377h3;0;0;0;0;in;18071520;1,77E+18;antaranews;https://twitter.com/antaranews/status/1773339473046114592
Thu Mar 28 13:20:27 +0000 2024;1,77E+18;@rasamene Isso ajuda também, mas só um dos pilares;0;0;0;0;pt;7,65E+17;1,77E+18;dermacedo;https://twitter.com/dermacedo/status/1773339368964460743
Thu Mar 28 13:20:18 +0000 2024;1,77E+18;Calon wakil presiden Mahfud MD menyebut Yusril Ihza Mahendra sebagai mahaguru hukum tata negara dalam sidang sengketa Pilpres 2024 di Mahkamah Konstitusi (MK) pada Rabu kemarin (27/3).  Ini menjadi sorotan karena Mahfud dan Yusril berada di dua kubu yang saling berselisih. Yusril… https://t.co/sz465WGFml;1;0;0;0;in;1,58E+18;1,77E+18;dekade_08;https://twitter.com/dekade_08/status/1773339332499419425
Thu Mar 28 13:19:46 +0000 2024;1,77E+18;Nama Gus Miftah Diseret ke Sidang Sengketa Pilpres 2024 di MK   https://t.co/OqUVLhOGGF https://t.co/OqUVLhOGGF;0;0;0;0;in;1,64E+18;1,77E+18;posaktualcom;https://twitter.com/posaktualcom/status/1773339196368789505
Thu Mar 28 13:19:12 +0000 2024;1,77E+18;@siberinfoA1 #sidanggugatanpemilu;0;0;0;0;qme;1,64E+18;1,77E+18;Ganjar_Mahfud03;https://twitter.com/Ganjar_Mahfud03/status/1773339056434213345
Thu Mar 28 13:18:43 +0000 2024;1,77E+18;justru lebaran harus diulang karena kaum abah2an kalah sengketa Pilpres;0;0;0;0;in;2281694042;1,77E+18;fortisfortuna_9;https://twitter.com/fortisfortuna_9/status/1773338935525068994
Thu Mar 28 13:18:39 +0000 2024;1,77E+18;Istana Pastikan Tak Akan Terlibat di Sidang Sengketa Pilpres  Staf Khusus Presiden Dini Purwono memberi sinyal Istana tidak menyiapkan pembelaan atau tim hukum jika nantinya dimintai keterangan oleh MK. Ia menegaskan, dalam sengketa ini pemerintah tidak termasuk dalam pihak yang… https://t.co/Cc2CLRN5Mp;1;11;3;21;in;8,18E+17;1,77E+18;Muhammad_Saewad;https://twitter.com/Muhammad_Saewad/status/1773338916663509162
Thu Mar 28 13:18:12 +0000 2024;1,77E+18;"@kompascom Apakah langsung jatuh miskin beliau??jawabannya tidak..karena capres pengusul program memiskinkan koruptor kalah dalam pilpres.. Kata koruptor Tenang,gw masih kaya kok..malu dikit gak pa2..""""";0;0;0;0;in;98899604;1,77E+18;dhimasputranto;https://twitter.com/dhimasputranto/status/1773338804042055953
Thu Mar 28 13:18:04 +0000 2024;1,77E+18;PAN serahkan pembentukan kabinet pada Prabowo selaku capres pemenang Pilpres 2024. Tapi, PAN yakin bakal berbentuk kabinet zaken yang... https://t.co/bCPoNfM6ry;1;0;0;0;in;23343960;1,77E+18;kompascom;https://twitter.com/kompascom/status/1773338771087663341
Thu Mar 28 13:17:58 +0000 2024;1,77E+18;Istana Pastikan Tak Akan Terlibat di Sidang Sengketa Pilpres  Staf Khusus Presiden Dini Purwono memberi sinyal Istana tidak menyiapkan pembelaan atau tim hukum jika nantinya dimintai keterangan oleh MK. Ia menegaskan, dalam sengketa ini pemerintah tidak termasuk dalam pihak yang… https://t.co/JOaSEBUqxx;0;2;1;8;in;8,18E+17;1,77E+18;Muhammad_Saewad;https://twitter.com/Muhammad_Saewad/status/1773338745548448175
Thu Mar 28 13:17:52 +0000 2024;1,77E+18;ini misal, tp hampir ga mungkin sih. klo gugatan pilpres dikabulkan dan 02 didiskuslifikasi, yg bakal mungkin terjadi adalah konflik horizontal gede2an, dan itu serem;0;0;0;0;in;127096284;1,77E+18;_afaz;https://twitter.com/_afaz/status/1773338721829404862
Thu Mar 28 13:17:37 +0000 2024;1,77E+18;@josea_serna @Manolotabaiba1 Si se hiciera un uso profesional de los globos y cepelines aerostáticos no harían falta pilares .;0;0;0;0;es;1,65E+18;1,77E+18;JuanRam77823167;https://twitter.com/JuanRam77823167/status/1773338657883111456
Thu Mar 28 13:16:03 +0000 2024;1,77E+18;Hal seru yang bisa kalian lakukan untuk mengisi hari libur: 1. Bersepeda 2. Gugat pilpres 3. Keluar bareng teman;0;1;0;0;in;1,48E+18;1,77E+18;T_Hant_;https://twitter.com/T_Hant_/status/1773338261227761937
Thu Mar 28 13:15:08 +0000 2024;1,77E+18;Terbukti menangkan pilpres 2 kali, pengamat nilai peran Demokrat menangkan Prabowo-Gibran sangat vital.. yec  PDemokrat AgusYudhoyono Demokrat Dihati Rakyat https://t.co/mdUr3rpYlI;0;0;0;0;in;607894986;1,77E+18;otfncy;https://twitter.com/otfncy/status/1773338031543460304
Thu Mar 28 13:14:54 +0000 2024;1,77E+18;Saya yakin PS, jika keadaan politik normal, tak mau duet dgn GRR.  Daripada GRR duet dgn Capres lain, akan sangat sulit, karena yg dilawan seorang anak Presiden.  Strategi PS menangkan Pilpres dgn manfaatkan tangan kekuasaan JkW. Seorang PS pasti tahu kekuatan riil dirinya.;0;0;1;2;in;579089730;1,77E+18;NKRIndonesia79;https://twitter.com/NKRIndonesia79/status/1773337973993439650
Thu Mar 28 13:14:19 +0000 2024;1,77E+18;@msaid_didu Keliataan kali.kau irinya du, iri tanda tak mampu lho, bersainglah kalau memang jantan jangan cuma di medsos, buktikan kau juga bisa dapat suara baik dalam pileg atau pilpres biar tahu kau laku atau nggak, itu baru jantan, jangan bilang jantan;0;0;0;0;in;1,36E+18;1,77E+18;KBolonemase;https://twitter.com/KBolonemase/status/1773337827205390639
Thu Mar 28 13:14:06 +0000 2024;1,77E+18;@tvOneNews Slah stu bnang merah Pilpres 2024 :  Klo gugatan btas usia cpres/cwpres ga dikbulkan MK,&amp  pedftaran gibran ga ditrma KPU,&amp gibran ga mnjdi cwpres02(yg shrusnya mmg bgtu),APKAH JOKOWI MAU CPEK2 KLILING IND.SMBIL BAGI2 BANSOS,yg kbarnya pn;0;0;0;0;in;1,76E+18;1,77E+18;HamidArifF37396;https://twitter.com/HamidArifF37396/status/1773337773014978777
Thu Mar 28 13:13:34 +0000 2024;1,77E+18;@geloraco Makanya 2024 ini di buat sejarah pilpres diulang;0;0;0;0;in;1,60E+18;1,77E+18;Alapala51530665;https://twitter.com/Alapala51530665/status/1773337637635395913
Thu Mar 28 13:13:19 +0000 2024;1,77E+18;@NenkMonica @abah_mumtaz Itu baru pileg, apalagi pilpres ya?;0;0;0;0;in;1,66E+18;1,77E+18;amelcewaw;https://twitter.com/amelcewaw/status/1773337574712451347
